GISJOIN,Object_ID,Name,Address,City,State,ZIP,County,Country
G3300110,0002403061,ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,03061,HILLSBOROUGH,USA
G3300110,0000503055,ST JOSEPH HOSPITAL MILFORD MED CTR,442 NASHUA ROAD,MILFORD,NH,03055,HILLSBOROUGH,USA
G3300110,0002003458,MONADNOCK COMMUNITY HOSPITAL,452 OLD STREET ROAD,PETERBOROUGH,NH,03458,HILLSBOROUGH,USA
G3400230,0013407001,WOODBRIDGE DEVELOPMENTAL CENTER,1277 RAHWAY AVENUE,AVENEL,NJ,07001,MIDDLESEX,USA
G3400230,0109908818,JFK JOHNSON REHABILITATION INSTITUTE,65 JAMES STREET,EDISON,NJ,08818,MIDDLESEX,USA
G3400230,0010608820,ANTHONY M YELENCSICS COMMUNITY,65 JAMES STREET,EDISON,NJ,08820,MIDDLESEX,USA
G3400230,0000208901,BRISTOL MYERS SQUIBB CHILDRENS HOSPITAL,1 ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,08901,MIDDLESEX,USA
G3400230,0001808901,CANCER INSTITUTE OF NEW JERSEY,195 LITTLE ALBANY STREET,NEW BRUNSWICK,NJ,08901,MIDDLESEX,USA
G3400230,0009508901,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,1 ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,08901,MIDDLESEX,USA
G3400230,0108108901,CHILDREN'S SPECIALIZED HOSPITAL,200 SOMERSET STREET,NEW BRUNSWICK,NJ,08901,MIDDLESEX,USA
G3400230,0009708901,SAINT PETERS UNIVERSITY HOSPITAL,254 EASTON AVENUE,NEW BRUNSWICK,NJ,08901,MIDDLESEX,USA
G3400230,0014408854,RUTGERS HEALTH UNIVERSITY BEHAVIORAL HEALTHCARE,671 HOES LANE WEST,PISCATAWAY,NJ,08854,MIDDLESEX,USA
G3400230,0001708861,CARE ONE,530 NEW BRUNSWICK AVENUE,PERTH AMBOY,NJ,08861,MIDDLESEX,USA
G3400230,0010508861,RARITAN BAY MEDICAL CENTER - PERTH AMBOY,530 NEW BRUNSWICK AVENUE,PERTH AMBOY,NJ,08861,MIDDLESEX,USA
G3400230,0010208857,RARITAN BAY MEDICAL CENTER - OLD BRIDGE,1 HOSPITAL PLAZA,OLD BRIDGE,NJ,08857,MIDDLESEX,USA
G3400230,0110508536,PENN MEDICAL PRINCETON MEDICAL,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,MIDDLESEX,USA
G3400210,0013508618,EWING RESIDENTIAL CENTER,1610 STUYVESANT AVENUE,TRENTON,NJ,08618,MERCER,USA
G3400210,0000608628,ANN KLEIN FORENSIC CENTER,STUYVESANT AVENUE,WEST TRENTON,NJ,08628,MERCER,USA
G3400210,0000908618,TRENTON PSYCHIATRIC HOSPITAL,100 SULLIVAN WAY,TRENTON,NJ,08618,MERCER,USA
G3400210,0011708638,CAPITAL HEALTH SYSTEM - FULD,750 BRUNSWICK AVENUE,TRENTON,NJ,08638,MERCER,USA
G3400210,0011108629,SAINT FRANCIS MEDICAL CENTER,601 HAMILTON AVENUE,TRENTON,NJ,08629,MERCER,USA
G3400210,0000708611,NEW JERSEY STATE PRISON HOSPITAL,2ND STREET,TRENTON,NJ,08611,MERCER,USA
G3400210,0011208690,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT HAMILTON,1 HAMILTON HEALTH PLACE,HAMILTON SQUARE,NJ,08690,MERCER,USA
G3400210,0002708648,SAINT LAWRENCE REHABILITATION CENTER,2381 LAWRENCEVILLE ROAD,LAWRENCEVILLE,NJ,08648,MERCER,USA
G3400210,0003808540,PRINCETON HOUSE BEHAVIORAL HEALTH,905 HERRONTOWN ROAD,PRINCETON,NJ,08540,MERCER,USA
G3400210,0000808540,MERWICK REHABILITATION HOSPITAL AND NURSING CARE CENTER,79 BAYARD LANE,PRINCETON,NJ,08540,MERCER,USA
G3400210,0011408540,UNIVERSITY MEDICAL CENTER AT PRINCETON,253 WITHERSPOON STREET,PRINCETON,NJ,08540,MERCER,USA
G3400210,0110308534,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,ONE CAPITAL WAY,PENNINGTON,NJ,08534,MERCER,USA
G3300070,0000603570,ANDROSCOGGIN VALLEY HOSPITAL,59 PAGE HILL RD,BERLIN,NH,03570,COOS,USA
G3300070,0002703584,WEEKS MEDICAL CENTER,173 MIDDLE STREET,LANCASTER,NH,03584,COOS,USA
G3300070,0002503576,UPPER CONNECTICUT VALLEY HOSPITAL,181 CORLISS LANE,COLEBROOK,NH,03576,COOS,USA
G3300090,0000403264,SPEARE MEMORIAL HOSPITAL,16 HOSPITAL ROAD,PLYMOUTH,NH,03264,GRAFTON,USA
G3300090,0001803561,LITTLETON REGIONAL HEALTHCARE,600 ST. JOHNSBURY ROAD,LITTLETON,NH,03561,GRAFTON,USA
G3300090,0002903766,ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,LEBANON,NH,03766,GRAFTON,USA
G3300090,0107603766,MARY HITCHCOCK MEMORIAL HOSPITAL,ONE MEDICAL CENTER DR,LEBANON,NH,03766,GRAFTON,USA
G3300090,0000903785,COTTAGE HOSPITAL,90 SWIFTWATER ROAD,WOODSVILLE,NH,03785,GRAFTON,USA
G3400070,0003108037,ANCORA PSYCHIATRIC HOSPITAL,301 SPRING GARDEN ROAD,ANCORA,NJ,08037,CAMDEN,USA
G3400070,0009308009,VIRTUA WEST JERSEY HOSPITAL - BERLIN,100 TOWNSEND AVENUE,BERLIN,NJ,08009,CAMDEN,USA
G3400070,0008908043,VIRTUA WEST JERSEY HOSPITAL - VOORHEES,100 BOWMAN DRIVE,VOORHEES,NJ,08043,CAMDEN,USA
G3400070,0001608104,VIRTUA WEST JERSEY HOSPITAL - CAMDEN,1000 ATLANTIC AVENUE,CAMDEN,NJ,08104,CAMDEN,USA
G3400070,0001508103,SOUTH JERSEY HEALTH CARE CENTER,2 COOPER PLAZA,CAMDEN,NJ,08103,CAMDEN,USA
G3400070,0009108103,THE COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,08103,CAMDEN,USA
G3400070,0008308103,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,08103,CAMDEN,USA
G3400070,0008608002,JEFFERSON CHERRY HILL HOSPITAL,2201 CHAPEL AVE WEST,CHERRY HILL,NJ,08002,CAMDEN,USA
G3400070,0009008084,JEFFERSON STRATFORD HOSPITAL,18 EAST LAUREL ROAD,STRATFORD,NJ,08084,CAMDEN,USA
G3400070,0014108012,CAMDEN COUNTY HEALTH SERVICES CENTER,20 NORTH WOODBURY TURNERSVILLE ROAD,BLACKWOOD,NJ,08012,CAMDEN,USA
G3400070,0109808012,NORTHBROOK BEHAVIORAL HEALTH HOSPITAL,425 WOODBURY TURNERSVILLE ROAD,BLACKWOOD,NJ,08012,CAMDEN,USA
G3400150,0108408096,INSPIRA MEDICAL CENTER WOODBURY,509 N BROAD ST,WOODBURY,NJ,08096,GLOUCESTER,USA
G3400150,0008408012,JEFFERSON WASHINGTON TOWNSHIP,435 HURFFVILLE-CROSSKEYS ROAD,TURNERSVILLE,NJ,08012,GLOUCESTER,USA
G3400150,0001008094,MARYVILLE INCORPORATED,1903 GRANT AVENUE,WILLIAMSTOWN,NJ,08094,GLOUCESTER,USA
G3300170,0019323820,DOVER EMERGENCY ROOM,10 CENTRAL AVENUE,DOVER,NH,3820,STRAFFORD,USA
G3300170,0002803820,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVENUE,DOVER,NH,03820,STRAFFORD,USA
G3300170,0001303867,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,03867,STRAFFORD,USA
G3400050,0002508053,KESSLER INSTITUTE FOR REHABILITATION,92 BRICK ROAD,MARLTON,NJ,08053,BURLINGTON,USA
G3400050,0004908053,WEISMAN CHILDRENS REHABILITATION HOSPITAL,92 BRICK ROAD,MARLTON,NJ,08053,BURLINGTON,USA
G3400050,0008808053,VIRTUA WEST JERSEY HOSPITAL - MARLTON,90 BRICK ROAD,MARLTON,NJ,08053,BURLINGTON,USA
G3400050,0109008068,ASPEN HILLS HEALTHCARE CENTER,600 PEMBERTON-BROWNS MILLS ROAD,PEMBERTON,NJ,08068,BURLINGTON,USA
G3400050,0011908060,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVENUE,MOUNT HOLLY,NJ,08060,BURLINGTON,USA
G3400050,0003408060,HAMPTON BEHAVIORAL HEALTH CENTER,650 RANCOCAS ROAD,WESTAMPTON TOWNSHIP,NJ,08060,BURLINGTON,USA
G3400050,0108508046,ACUITY SPECIALTY HOSPITAL OF SOUTHERN NEW JERSEY,218 SUNSET ROAD,WILLINGBORO,NJ,08046,BURLINGTON,USA
G3400050,0010808046,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,218 A SUNSET ROAD,WILLINGBORO,NJ,08046,BURLINGTON,USA
G3400050,0002108015,DEBORAH HEART AND LUNG CENTER,200 TRENTON ROAD,BROWNS MILLS,NJ,08015,BURLINGTON,USA
G3300150,0003303038,PARKLAND MEDICAL CENTER,ONE PARKLAND DRIVE,DERRY,NH,03038,ROCKINGHAM,USA
G3300150,0002203801,NORTHEAST REHABILITATION HOSPITAL AT PEASE,105 CORPORATE DRIVE,PORTSMOUTH,NH,03801,ROCKINGHAM,USA
G3300150,0000303801,PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PORTSMOUTH,NH,03801,ROCKINGHAM,USA
G3300150,0018633874,SEABROOK EMERGENCY ROOM,603 LAFAYETTE RD,SEABROOK,NH,3874,BELKNAP,USA
G3300150,0001103833,EXETER HOSPITAL,5 ALUMNI DRIVE,EXETER,NH,03833,ROCKINGHAM,USA
G3300150,0001403841,HAMPSTEAD HOSPITAL,218 EAST ROAD,HAMPSTEAD,NH,03841,ROCKINGHAM,USA
G3300150,0000203079,NORTHEAST REHABILITATION HOSPITAL,70 BUTLER STREET,SALEM,NH,03079,ROCKINGHAM,USA
G3400130,0006107112,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVENUE,NEWARK,NJ,07112,ESSEX,USA
G3400130,0001207112,CHILDRENS HOSPITAL OF NEW JERSEY - NEWARK,201 LYONS AVENUE,NEWARK,NJ,07112,ESSEX,USA
G3400130,0005807103,THE UNIVERSITY HOSPITAL,150 BERGEN STREET,NEWARK,NJ,07103,ESSEX,USA
G3400130,0002207102,MOUNT CARMEL GUILD BEHAVIORAL HEALTHCARE SYSTEM,1160 RAYMOND BOULEVARD,NEWARK,NJ,07102,ESSEX,USA
G3400130,0006207102,SAINT MICHAELS MEDICAL CENTER,111 CENTRAL AVENUE,NEWARK,NJ,07102,ESSEX,USA
G3400130,0007507018,EAST ORANGE GENERAL HOSPITAL,300 CENTRAL AVENUE,EAST ORANGE,NJ,07018,ESSEX,USA
G3400130,0007407107,COLUMBUS HOSPITAL,495 NORTH 13TH STREET,NEWARK,NJ,07107,ESSEX,USA
G3400130,0007007109,CLARA MAASS MEDICAL CENTER,1 CLARA MAASS DRIVE,BELLEVILLE,NJ,07109,ESSEX,USA
G3400130,0110207042,HACKENSACK-UMC MOUNTAINSIDE,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,07042,ESSEX,USA
G3400130,0108207009,ESSEX COUNTY HOSPITAL CENTER,204 GROVE AVENUE,CEDAR GROVE,NJ,07009,ESSEX,USA
G3400130,0001107018,VETERANS AFFAIRS NEW JERSEY HEALTH CARE SYSTEM EAST - ORANGE CAMPUS,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,ESSEX,USA
G3400130,0005307052,KESSLER INSTITUTE FOR REHABILITATION - WEST ORANGE,1199 PLEASANT VALLEY WAY,WEST ORANGE,NJ,07052,ESSEX,USA
G3400130,0007307039,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,07039,ESSEX,USA
G3500010,0009687108,RAYMOND G. MURPHY VA MEDICAL CENTER,1501 SAN PEDRO SE,ALBUQUERQUE,NM,87108,BERNALILLO,USA
G3500010,0007587108,HAVEN BEHAVIORAL HOSPITAL OF ALBUQUERQUE,5400 GIBSON BOULEVARD SE, 4TH FLOOR,ALBUQUERQUE,NM,87108,BERNALILLO,USA
G3500010,0002387110,PMG KASEMAN HOSPITAL,8300 CONSTITUTION AVENUE NORTHEAST,ALBUQUERQUE,NM,87110,BERNALILLO,USA
G3500010,0007687108,TURQUOISE LODGE HOSPITAL,5901 ZUNI SE,ALBUQUERQUE,NM,87108,BERNALILLO,USA
G3500010,0001287106,UNIVERSITY OF NEW MEXICO HOSPITAL,2211 LOMAS BOULEVARD NORTHEAST,ALBUQUERQUE,NM,87106,BERNALILLO,USA
G3500010,0111487106,UNM AHF PRIMARY CARE CLINIC,2600 MARBLE AVE NE,ALBUQUERQUE,NM,87106,BERNALILLO,USA
G3500010,0110987106,UNM CHILDREN'S PSYCHIATRIC CENTER,1001 YALE BLVD NE,ALBUQUERQUE,NM,87106,BERNALILLO,USA
G3500010,0005387106,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SOUTHEAST,ALBUQUERQUE,NM,87106,BERNALILLO,USA
G3500010,0004587102,ALBUQUERQUE - AMG SPECIALTY HOSPITAL LLC,235 ELM STREET NORTHEAST,ALBUQUERQUE,NM,87102,BERNALILLO,USA
G3500010,0007487102,CENTRAL DESERT BEHAVIORAL HEALTH SERVICES OF NEW MEXICO LLC,239 ELM STREET NE,ALBUQUERQUE,NM,87102,BERNALILLO,USA
G3500010,0000887102,HEART HOSPITAL OF NEW MEXICO,504 ELM STREET NORTHEAST,ALBUQUERQUE,NM,87102,BERNALILLO,USA
G3500010,0001987102,LOVELACE MEDICAL CENTER,601 DOCTOR MARTIN LUTHER KING JUNIOR AVENUE NORTHEAST,ALBUQUERQUE,NM,87102,BERNALILLO,USA
G3500010,0000987102,LOVELACE REHABILITATION HOSPITAL,505 ELM STREET NORTHEAST,ALBUQUERQUE,NM,87102,BERNALILLO,USA
G3500010,0001587102,KINDRED HOSPITAL - ALBUQUERQUE,700 HIGH STREET NORTHEAST,ALBUQUERQUE,NM,87102,BERNALILLO,USA
G3500010,0001087114,LOVELACE WESTSIDE HOSPITAL,10501 GOLF COURSE ROAD NORTHWEST,ALBUQUERQUE,NM,87114,BERNALILLO,USA
G3500010,0000487109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQUERQUE,7000 JEFFERSON STREET NORTHEAST,ALBUQUERQUE,NM,87109,BERNALILLO,USA
G3500010,0004387109,LOVELACE WOMENS HOSPITAL,4701 MONTGOMERY BOULEVARD NORTHEAST,ALBUQUERQUE,NM,87109,BERNALILLO,USA
G3400310,0006407503,SAINT JOSEPHS HOSPITAL AND MEDICAL CENTER,703 MAIN STREET,PATERSON,NJ,07503,PASSAIC,USA
G3400310,0004407514,KILBARCHAN RESIDENTIAL TREATMENT CENTER,81 EAST 39TH STREET,PATERSON,NJ,07514,PASSAIC,USA
G3400310,0006007470,SAINT JOSEPHS WAYNE HOSPITAL,224 HAMBURG TURNPIKE,WAYNE,NJ,07470,PASSAIC,USA
G3400310,0000507470,KINDRED HOSPITAL NEW JERSEY AT WAYNE HOSPITAL,224 HAMBURG TURNPIKE,WAYNE,NJ,07470,PASSAIC,USA
G3400310,0110007055,ST. MARY'S GENERAL HOSPITAL,350 BOULEVARD,PASSAIC,NJ,07055,PASSAIC,USA
G3400310,0006807055,SAINT MARYS HOSPITAL - PASSAIC,211 PENNINGTON AVENUE,PASSAIC,NJ,07055,PASSAIC,USA
G3400030,0003307481,RAMAPO RIDGE PSYCHIATRIC HOSPITAL,301 SICOMAC AVENUE,WYCKOFF,NJ,07481,BERGEN,USA
G3400030,0012707450,VALLEY HOSPITAL,223 NORTH VAN DIEN AVENUE,RIDGEWOOD,NJ,07450,BERGEN,USA
G3400030,0109507675,HACKENSACK-UMC AT PASCACK VALLEY,250 OLD HOOK ROAD,WESTWOOD,NJ,07675,BERGEN,USA
G3400030,0109107675,CARE ONE AT HUMC PASCACK VALLEY,250 OLD HOOK ROAD, FOURTH FLOOR,WESTWOOD,NJ,07675,BERGEN,USA
G3400030,0012607666,HOLY NAME HOSPITAL,718 TEANECK ROAD,TEANECK,NJ,07666,BERGEN,USA
G3400030,0012107631,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE STREET,ENGLEWOOD,NJ,07631,BERGEN,USA
G3400030,0012307601,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVENUE,HACKENSACK,NJ,07601,BERGEN,USA
G3400030,0013307662,SELECT SPECIALTY HOSPITAL - NORTHEAST NEW JERSEY,96 PARKWAY,ROCHELLE PARK,NJ,07662,BERGEN,USA
G3400030,0012207652,BERGEN REGIONAL MEDICAL CENTER,230 EAST RIDGEWOOD AVENUE,PARAMUS,NJ,07652,BERGEN,USA
G3400030,0000107663,KESSLER INSTITUTE FOR REHABILITATION INCORPORATED - NORTH FACILITY,300 MARKET STREET,SADDLE BROOK,NJ,07663,BERGEN,USA
G3400170,0012407302,JERSEY CITY MEDICAL CENTER,355 GRAND STREET,JERSEY CITY,NJ,07302,HUDSON,USA
G3400170,0107907002,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,29 EAST 29TH ST,BAYONNE,NJ,07002,HUDSON,USA
G3400170,0013607032,HUDSON SURGICAL CENTER,206 BERGEN AVENUE,KEARNY,NJ,07032,HUDSON,USA
G3400170,0108007306,CAREPOINT HEALTH-CHRIST HOSPITAL,176 PALISADE AVE,JERSEY CITY,NJ,07306,HUDSON,USA
G3400170,0109307030,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,308 WILLOW AVE,HOBOKEN,NJ,07030,HUDSON,USA
G3400170,0109707094,HUDSON COUNTY MEADOWVIEW PSYCHIATRIC HOSPITAL,595 COUNTY AVENUE,SECAUCUS,NJ,07094,HUDSON,USA
G3400170,0012807094,HUDSON REGIONAL HOSPITAL,55 MEADOWLANDS PARKWAY,SECAUCUS,NJ,07094,HUDSON,USA
G3400170,0012507047,PALISADES MEDICAL CENTER,7600 RIVER ROAD,NORTH BERGEN,NJ,07047,HUDSON,USA
G3300190,0002603743,VALLEY REGIONAL HOSPITAL,243 ELM STREET,CLAREMONT,NH,03743,SULLIVAN,USA
G3400190,0007808822,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,08822,HUNTERDON,USA
G3400370,0006507461,SAINT CLARES HOSPITAL - SUSSEX CAMPUS,20 WALNUT STREET,SUSSEX,NJ,07461,SUSSEX,USA
G3400370,0006707860,NEWTON MEMORIAL HOSPITAL,175 HIGH STREET,NEWTON,NJ,07860,SUSSEX,USA
G3500250,0002188240,LEA REGIONAL MEDICAL CENTER,5419 NORTH LOVINGTON HIGHWAY,HOBBS,NM,88240,LEA,USA
G3500250,0002788260,NOR LEA DISTRICT HOSPITAL,1600 NORTH MAIN,LOVINGTON,NM,88260,LEA,USA
G3400270,0006307444,CHILTON MEMORIAL HOSPITAL,97 WEST PARKWAY,POMPTON PLAINS,NJ,07444,MORRIS,USA
G3400270,0005607005,SAINT CLARES HOSPITAL - BOONTON TOWNSHIP CAMPUS,130 POWERVILLE ROAD,BOONTON TOWNSHIP,NJ,07005,MORRIS,USA
G3400270,0006607834,SAINT CLARES HOSPITAL - DENVILLE,25 POCONO ROAD,DENVILLE,NJ,07834,MORRIS,USA
G3400270,0005507801,KINDRED HOSPITAL - NEW JERSEY - MORRIS COUNTY,400 WEST BLACKWELL STREET,DOVER,NJ,07801,MORRIS,USA
G3400270,0004807801,SAINT CLARES HOSPITAL - DOVER CAMPUS,400 WEST BLACKWELL STREET,DOVER,NJ,07801,MORRIS,USA
G3400270,0005407930,KESSLER INSTITUTE FOR REHABILITATION - CHESTER,201 PLEASANT HILL ROAD,CHESTER,NJ,07930,MORRIS,USA
G3400270,0004307950,GREYSTONE PARK PSYCHIATRIC HOSPITAL,59 KOCH AVE,MORRIS PLAINS,NJ,07950,MORRIS,USA
G3400270,0005907960,MORRISTOWN MEMORIAL HOSPITAL,100 MADISON AVENUE,MORRISTOWN,NJ,07960,MORRIS,USA
G3400270,0004707960,GORYEB CHILDRENS CENTER,100 MADISON AVENUE,MORRISTOWN,NJ,07960,MORRIS,USA
G3400270,0107807962,ATLANTIC REHABILITATION INSTITUTE,95 MT KEMBLE AVENUE,MORRISTOWN,NJ,07962,MORRIS,USA
G3500430,0000287124,PRESBYTERIAN RUST MEDICAL CENTER,2400 UNSER BLVD. SE,RIO RANCHO,NM,87124,SANDOVAL,USA
G3500430,0111587144,UNM SANDOVAL REGIONAL MEDICAL CENTER,3001 BROADMOOR BLVD NE,RIO RANCHO,NM,87144,SANDOVAL,USA
G3500130,0000188008,PEAK BEHAVIORAL HEALTH SERVICES,5065 MCNUTT ROAD,SANTA TERESA,NM,88008,DONA ANA,USA
G3500130,0003288011,MEMORIAL MEDICAL CENTER,2450 SOUTH TELSHOR BOULEVARD,LAS CRUCES,NM,88011,DONA ANA,USA
G3500130,0004088012,BHC MESILLA VALLEY HOSPITAL,3751 DEL REY BOULEVARD,LAS CRUCES,NM,88012,DONA ANA,USA
G3500130,0003688011,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO,4451 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,DONA ANA,USA
G3500130,0005488011,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,DONA ANA,USA
G3500130,0003988011,REHABILITATION HOSPITAL OF SOUTHERN NEW MEXICO,4441 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,DONA ANA,USA
G3400110,0001308302,SEABROOK HOUSE,133 POLK LANE,SEABROOK,NJ,08302,CUMBERLAND,USA
G3400110,0109608360,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF VINELAND,1237 W SHERMAN AVENUE,VINELAND,NJ,08360,CUMBERLAND,USA
G3400110,0013808360,INSPIRA MEDICAL CENTER VINELAND,1505 WEST SHERMAN AVENUE,VINELAND,NJ,08360,CUMBERLAND,USA
G3400110,0008508302,INSPIRA HEALTH CENTER BRIDGETON,333 IRVING AVENUE,BRIDGETON,NJ,08302,CUMBERLAND,USA
G3400350,0108708876,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,SOMERVILLE,NJ,08876,SOMERSET,USA
G3400350,0002307977,THE MATHENY MEDICAL AND EDUCATIONAL CENTER,65 HIGHLAND AVENUE,PEAPACK,NJ,07977,SOMERSET,USA
G3400350,0009407939,VA MEDICAL CENTER - LYONS CAMPUS,151 KNOLLCROFT RD,LYONS,NJ,07939,SOMERSET,USA
G3400350,0004208502,HACKENSACK MERIDIAN HEALTH CARRIER,252 COUNTY ROAD 601,BELLE MEAD,NJ,08502,SOMERSET,USA
G3400350,0109408502,EAST MOUNTAIN HOSPITAL,40 EAST MOUNTAIN ROAD,BELLE MEAD,NJ,08502,SOMERSET,USA
G3500370,0005188401,PRESBYTERIAN MEDICAL GROUP DOCTOR DAN C TRIGG MEMORIAL HOSPITAL,301 EAST MIEL DE LUNA AVENUE,TUCUMCARI,NM,88401,QUAY,USA
G3600110,0000913021,AUBURN COMMUNITY HOSPITAL,17 LANSING ST,AUBURN,NY,13021,CAYUGA,USA
G3500280,0000387544,LOS ALAMOS MEDICAL CENTER,3917 WEST ROAD,LOS ALAMOS,NM,87544,LOS ALAMOS,USA
G3500510,0002887901,SIERRA VISTA HOSPITAL,800 EAST NINTH AVENUE,TRUTH OR CONSEQUENCES,NM,87901,SIERRA,USA
G3500060,0000787020,CIBOLA GENERAL HOSPITAL,1016 EAST ROOSEVELT AVENUE,GRANTS,NM,87020,CIBOLA,USA
G3500060,0181387034,ACOMA-CANONCITO-LAGUNA (ACL) HOSPITAL,80 B VETERANS BOULEVARD,ACOMA,NM,87034,CIBOLA,USA
G3500060,0005587049,ACOMA-CANONCITO-LAGUNA (ACL) HOSPITAL,80 B VETERANS BLVD,ACOMA PUEBLO,NM,87049,CIBOLA,USA
G3500270,0003488345,LINCOLN COUNTY MEDICAL CENTER,211 SUDDERTH DRIVE,RUIDOSO,NM,88345,LINCOLN,USA
G3600030,0000214727,CUBA MEMORIAL HOSPITAL,140 W MAIN ST,CUBA,NY,14727,ALLEGANY,USA
G3600030,0000314895,MEMORIAL HOSPITAL OF WILLIAM AND GERTRUDE JONES HOSPITAL,191 N MAIN ST,WELLSVILLE,NY,14895,ALLEGANY,USA
G3500490,0001187505,ST. VINCENT PHYSICIANS MEDICAL CENTER,2990 RODEO PARK DRIVE EAST,SANTA FE,NM,87505,SANTA FE,USA
G3500490,0111287505,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAELS DRIVE,SANTA FE,NM,87505,SANTA FE,USA
G3500490,0001487505,SANTA FE PHS INDIAN HOSPITAL,1700 CERRILLOS ROAD,SANTA FE,NM,87501,SANTA FE,USA
G3600250,0001913856,DELAWARE VALLEY HOSPITAL,1 TITUS PL,WALTON,NY,13856,DELAWARE,USA
G3600250,0118413838,AURELIA OSBORN FOX MEMORIAL HOSPITAL TRI TOWN REGIONAL HEALTHCARE,43 PEARL STREET WEST,SIDNEY,NY,13838,DELAWARE,USA
G3600250,0002612455,MARGARETVILLE MEMORIAL HOSPITAL,42084 STATE HIGHWAY 28,MARGARETVILLE,NY,12455,DELAWARE,USA
G3600250,0001813753,O'CONNOR HOSPITAL,460 ANDES RD,DELHI,NY,13753,DELAWARE,USA
G3500090,0002488101,PLAINS REGIONAL MEDICAL CENTER CLOVIS,2100 NORTH MARTIN LUTHER KING JUNIOR BOULEVARD,CLOVIS,NM,88101,CURRY,USA
G3500290,0003588030,MIMBRES MEMORIAL HOSPITAL,900 WEST ASH STREET,DEMING,NM,88030,LUNA,USA
G3500350,0003888310,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,OTERO,USA
G3500350,0000688340,MESCALERO PHS INDIAN HOSPITAL,318 ABALONE LOOP,MESCALERO,NM,88340,OTERO,USA
G3400250,0003007740,MONMOUTH MEDICAL CENTER,300 2ND AVENUE,LONG BRANCH,NJ,07740,MONMOUTH,USA
G3400250,0001907740,SPECIALTY HOSPITAL AT MONMOUTH,300 2ND AVENUE,LONG BRANCH,NJ,07740,MONMOUTH,USA
G3400250,0009607753,K HOVNANIAN CHILDRENS HOSPITAL,1945 STATE ROUTE 33,NEPTUNE,NJ,07753,MONMOUTH,USA
G3400250,0014807753,JERSEY SHORE MEDICAL CENTER,1945 STATE ROUTE 33,NEPTUNE,NJ,07753,MONMOUTH,USA
G3400250,0108307724,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TINTON FALLS,2 CENTRE PLAZA,TINTON FALLS,NJ,07724,MONMOUTH,USA
G3400250,0010007701,RIVERVIEW MEDICAL CENTER,1 RIVERVIEW PLAZA,RED BANK,NJ,07701,MONMOUTH,USA
G3400250,0009807733,BAYSHORE MEDICAL CENTER,727 NORTH BEERS STREET,HOLMDEL,NJ,07733,MONMOUTH,USA
G3400250,0010307728,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,07728,MONMOUTH,USA
G3600310,0003512932,THE UNIVERSITY OF VERMONT HEALTH NETWORK ELIZABETHTOWN COMMUNITY HOSPITAL,75 PARK ST,ELIZABETHTOWN,NY,12932,ESSEX,USA
